stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
de:08311:30234:2:10,,"Freiburg, Messe Freiburg",,48.01878,7.839256,,,0,Parent30234,,0,
de:08311:30234:2:6,,"Freiburg, Messe Freiburg",,48.01886,7.839283,,,0,Parent30234,,0,
de:08311:30234:2:7,,"Freiburg, Messe Freiburg",,48.01889,7.839535,,,0,Parent30234,,0,
de:08311:30235:0:1,,"Freiburg, Kaiserstuhlstr. Mitte",,48.011047,7.844574,,,0,Parent30235,,0,
de:08311:30235:0:2,,"Freiburg, Kaiserstuhlstr. Mitte",,48.010963,7.844592,,,0,Parent30235,,0,
de:08311:30236:0:1,,"Freiburg, Tulpenstraße",,48.001137,7.719484,,,0,Parent30236,,0,
de:08311:30236:0:2,,"Freiburg, Tulpenstraße",,48.004364,7.721532,,,0,Parent30236,,0,
de:08311:30300:0:1,,"Freiburg, Laßbergstraße",,47.984489,7.893667,,,0,Parent30300,,0,
de:08311:30300:0:2,,"Freiburg, Laßbergstraße",,47.984146,7.893937,,,0,Parent30300,,0,
de:08311:30300:0:4,,"Freiburg, Laßbergstraße",,47.984486,7.893748,,,0,Parent30300,,0,
de:08311:30300:0:5,,"Freiburg, Laßbergstraße",,47.984486,7.893748,,,0,Parent30300,,0,
de:08311:30300:0:6,,"Freiburg, Laßbergstraße",,47.984486,7.893748,,,0,Parent30300,,0,
de:08311:30301:0:1,,"Freiburg, Römerhof",,47.98616,7.888681,,,0,Parent30301,,0,
de:08311:30301:0:2,,"Freiburg, Römerhof",,47.986126,7.888735,,,0,Parent30301,,0,
de:08311:30302:0:1,,"Freiburg, Hasemannstraße",,47.986835,7.883175,,,0,Parent30302,,0,
de:08311:30302:0:2,,"Freiburg, Hasemannstraße",,47.98666,7.884585,,,0,Parent30302,,0,
de:08311:30303:0:1,,"Freiburg, Emil-Gött-Straße",,47.987076,7.878288,,,0,Parent30303,,0,
de:08311:30303:0:2,,"Freiburg, Emil-Gött-Straße",,47.987068,7.879626,,,0,Parent30303,,0,
de:08311:30304:0:1,,"Freiburg, Musikhochschule",,47.988014,7.873149,,,0,Parent30304,,0,
de:08311:30304:0:2,,"Freiburg, Musikhochschule",,47.987949,7.873383,,,0,Parent30304,,0,
de:08311:30305:0:1,,"Freiburg, Alter Messplatz",,47.988544,7.869547,,,0,Parent30305,,0,
de:08311:30305:0:2,,"Freiburg, Alter Messplatz",,47.988476,7.869718,,,0,Parent30305,,0,
de:08311:30306:0:1,,"Freiburg, Maria-Hilf-Kirche",,47.988392,7.864643,,,0,Parent30306,,0,
de:08311:30306:0:2,,"Freiburg, Maria-Hilf-Kirche",,47.988411,7.864921,,,0,Parent30306,,0,
de:08311:30310:0:1,,"Freiburg, Päd. Hochschule",,47.981159,7.894673,,,0,Parent30310,,0,
de:08311:30310:0:2,,"Freiburg, Päd. Hochschule",,47.981281,7.894458,,,0,Parent30310,,0,
de:08311:30311:0:1,,"Freiburg, Sudetenstraße",,47.978981,7.896614,,,0,Parent30311,,0,
de:08311:30311:0:2,,"Freiburg, Sudetenstraße",,47.978542,7.898428,,,0,Parent30311,,0,
de:08311:30312:0:1,,"Freiburg, Römerstraße",,47.978539,7.900225,,,0,Parent30312,,0,
de:08311:30313:0:1,,"Freiburg, Höllentalstraße",,47.97781,7.903306,,,0,Parent30313,,0,
